energy_0_1_0.05,entropy_0_1_0.05,contrast_0_1_0.05,homogeneity_0_1_0.05,correlation_0_1_0.05,mean_0_1_0.05,std_dev_0_1_0.05,energy_0_1_0.25,entropy_0_1_0.25,contrast_0_1_0.25,homogeneity_0_1_0.25,correlation_0_1_0.25,mean_0_1_0.25,std_dev_0_1_0.25,energy_0_3_0.05,entropy_0_3_0.05,contrast_0_3_0.05,homogeneity_0_3_0.05,correlation_0_3_0.05,mean_0_3_0.05,std_dev_0_3_0.05,energy_0_3_0.25,entropy_0_3_0.25,contrast_0_3_0.25,homogeneity_0_3_0.25,correlation_0_3_0.25,mean_0_3_0.25,std_dev_0_3_0.25,energy_1_1_0.05,entropy_1_1_0.05,contrast_1_1_0.05,homogeneity_1_1_0.05,correlation_1_1_0.05,mean_1_1_0.05,std_dev_1_1_0.05,energy_1_1_0.25,entropy_1_1_0.25,contrast_1_1_0.25,homogeneity_1_1_0.25,correlation_1_1_0.25,mean_1_1_0.25,std_dev_1_1_0.25,energy_1_3_0.05,entropy_1_3_0.05,contrast_1_3_0.05,homogeneity_1_3_0.05,correlation_1_3_0.05,mean_1_3_0.05,std_dev_1_3_0.05,energy_1_3_0.25,entropy_1_3_0.25,contrast_1_3_0.25,homogeneity_1_3_0.25,correlation_1_3_0.25,mean_1_3_0.25,std_dev_1_3_0.25,energy_2_1_0.05,entropy_2_1_0.05,contrast_2_1_0.05,homogeneity_2_1_0.05,correlation_2_1_0.05,mean_2_1_0.05,std_dev_2_1_0.05,energy_2_1_0.25,entropy_2_1_0.25,contrast_2_1_0.25,homogeneity_2_1_0.25,correlation_2_1_0.25,mean_2_1_0.25,std_dev_2_1_0.25,energy_2_3_0.05,entropy_2_3_0.05,contrast_2_3_0.05,homogeneity_2_3_0.05,correlation_2_3_0.05,mean_2_3_0.05,std_dev_2_3_0.05,energy_2_3_0.25,entropy_2_3_0.25,contrast_2_3_0.25,homogeneity_2_3_0.25,correlation_2_3_0.25,mean_2_3_0.25,std_dev_2_3_0.25,energy_3_1_0.05,entropy_3_1_0.05,contrast_3_1_0.05,homogeneity_3_1_0.05,correlation_3_1_0.05,mean_3_1_0.05,std_dev_3_1_0.05,energy_3_1_0.25,entropy_3_1_0.25,contrast_3_1_0.25,homogeneity_3_1_0.25,correlation_3_1_0.25,mean_3_1_0.25,std_dev_3_1_0.25,energy_3_3_0.05,entropy_3_3_0.05,contrast_3_3_0.05,homogeneity_3_3_0.05,correlation_3_3_0.05,mean_3_3_0.05,std_dev_3_3_0.05,energy_3_3_0.25,entropy_3_3_0.25,contrast_3_3_0.25,homogeneity_3_3_0.25,correlation_3_3_0.25,mean_3_3_0.25,std_dev_3_3_0.25,label
199623396,14.43206437,27.14909913,0.6677816245,0.9971780118,85.18600932,69.35805822,263357599,14.31013351,1588.157211,0.6536131183,0.4270246647,30.637583,37.22762309,223488977,14.44197396,24.26412374,0.8021398768,0.9943756556,57.43130468,46.44644485,8506113,12.29520889,5939.643541,0.8411336418,0.2725828922,17.50057641,63.89850333,199711552,14.4320178,26.56074356,0.6695144897,0.9972394116,85.18681185,69.36111519,262827878,14.30892966,1330.689851,0.6880493087,0.529761146,30.83875211,37.61346831,221793896,14.44219494,10.39602244,0.8101278209,0.9976227479,57.87878424,46.76191556,9918012,12.39238826,4677.083277,0.852793035,0.4778392828,19.34186889,66.92171787,199649548,14.43202569,25.77497068,0.6716396211,0.9973209988,85.18593813,69.36005067,263504841,14.30374857,777.6018196,0.7636546275,0.7328609851,31.01376363,38.14771518,222930431,14.44203033,10.19944072,0.8257973396,0.9976404086,57.46395473,46.49063944,9930952,12.32097441,960.0833632,0.9447611791,0.8847793815,17.91442989,64.55237629,199636916,14.43206126,26.37616842,0.6698755173,0.9972584018,85.18675093,69.3586681,262522367,14.31631404,1275.797433,0.6940610832,0.5230894173,30.42266582,36.57182355,221499206,14.44222026,13.31337892,0.8139508392,0.9969604693,57.90394693,46.79903785,7562555,12.31859812,4415.478447,0.8631653973,0.4747290948,18.02009387,64.83082161,29
152340110,14.14775301,35.60943584,0.6367262919,0.9962511395,86.46499656,68.91612294,198646311,14.00654239,1927.300675,0.6253475757,0.3962698933,32.19749148,39.94857972,170226200,14.15963709,24.40289363,0.7818229541,0.9942456929,58.28032121,46.04843686,8955115,12.18618581,7077.350734,0.8075887359,0.2718394337,21.1939963,69.70692481,152318123,14.14774474,34.6375885,0.6385791944,0.9963535317,86.46569479,68.91687215,197823298,14.01218568,1572.065569,0.6619810355,0.4926218173,31.98199759,39.35584981,168249182,14.15987542,14.41798343,0.7926867809,0.9966509147,58.75885411,46.395635,7976445,12.20441655,5261.697405,0.8346135083,0.4716456121,21.71713565,70.55537581,152273864,14.1477572,33.64275907,0.6407252712,0.996458152,86.46513872,68.91579981,198571286,14.00714639,911.0121508,0.7383172947,0.7134751359,32.16161223,39.86935087,169944302,14.15962592,12.00803907,0.8096420893,0.9971842309,58.36820448,46.17701863,8416874,12.15850679,1103.557796,0.9367388145,0.8836375021,20.62426522,68.85810404,152334255,14.14774949,34.62614054,0.6388781177,0.996354714,86.46561183,68.91665514,197684317,14.01274344,1561.118279,0.6649734812,0.4939821468,31.94800226,39.27211588,167858649,14.15987365,13.62217106,0.7945682208,0.9968385877,58.77248148,46.41628877,7896765,12.17941751,5101.796978,0.8390278035,0.4756583372,21.17281845,69.74125965,29
158441745,14.29826494,24.53749467,0.770167223,0.9976156954,71.06015774,71.73647402,233872631,14.17352298,1328.986437,0.7944160004,0.5121160843,25.90396735,36.90914324,203198859,14.31126646,108.5617119,0.8350948315,0.977086614,48.29056092,48.67873212,6616717,11.96473576,3910.160503,0.8963357596,0.3090019621,11.85049262,53.1959538,158274580,14.29827252,24.01917716,0.7709784991,0.9976660686,71.0606326,71.73659841,232388041,14.18187187,1089.231629,0.8186484614,0.5784359277,25.57477507,35.94504254,198890093,14.31186939,36.69038611,0.839299296,0.9922154013,48.38409907,48.54702316,5529751,11.95598722,2860.086563,0.9101947051,0.4942887347,11.81229024,53.16919903,158404190,14.29830775,23.45947821,0.7720311952,0.9977203166,71.0601262,71.73442706,233756092,14.18065628,608.7222535,0.8600257573,0.7646913428,25.55174106,35.96223164,202655817,14.31249068,21.04082719,0.8473807416,0.9954932949,48.09299148,48.31778117,5600694,11.91464098,621.8550102,0.9659574682,0.8851570996,11.29678437,52.02830346,158252634,14.29829417,23.97807535,0.7711587033,0.997669998,71.06067943,71.73560776,232234365,14.18468472,1057.17246,0.8213823333,0.5823409499,25.44254781,35.57671299,198709399,14.31250306,27.19152132,0.8414155653,0.9942145379,48.35257221,48.4788971,5348520,11.93931977,2823.88715,0.9118303061,0.4930424765,11.62248528,52.76667074,29
124446291,13.91678426,19.17140767,0.8206510018,0.9983497836,57.46772787,76.20942365,151573134,13.80844367,1125.499478,0.8244879294,0.557682898,20.87985718,35.66663328,123982974,13.93465499,77.5186107,0.8612028134,0.9853493007,38.98816298,51.43076767,4820125,11.75072625,3466.479588,0.9092356589,0.3022674082,10.32624599,49.84015625,124708827,13.91664156,18.86952247,0.8215762597,0.9983760046,57.46817085,76.21495212,151032977,13.79986883,994.6573876,0.8404672673,0.6398037387,21.43548954,37.15654851,121734713,13.9328469,90.19397015,0.8606281351,0.9834163204,39.45703345,52.14309529,5317850,11.82865896,2641.637186,0.9155735194,0.5073667119,11.18369685,51.7791043,124651497,13.91669265,18.45192637,0.8222985022,0.9984118627,57.46783382,76.21298543,151617135,13.79832708,578.1573829,0.8773419807,0.7905718484,21.4101132,37.15493893,123693695,13.93428735,31.87643875,0.8602501933,0.9940496885,39.161899,51.75144999,5672718,11.79929946,595.8116889,0.9658722824,0.8850830586,10.81342126,50.91947037,124355190,13.91682316,18.75969649,0.821389675,0.9983851898,57.46794213,76.20865579,150645572,13.81873443,873.310706,0.8425165874,0.6314082738,20.48540032,34.41934347,121471984,13.93647967,18.4929171,0.8593180051,0.9965030984,39.08986578,51.41767731,4656626,11.77474003,2614.24479,0.9188771374,0.4880156817,10.61559916,50.5283406,92
18320298,12.16122627,14.86189239,0.9084800369,0.9948909168,13.20339013,38.120729,28544635,11.85263804,1018.334849,0.9146718611,0.4239556631,7.109485803,29.71689932,28864124,12.2037254,85.8899441,0.9164202768,0.9399818435,9.223430875,26.73776647,2065623,10.99796257,2866.118571,0.9255148187,0.3095525564,8.550911565,45.53909246,18313604,12.16105826,14.57046481,0.9086842319,0.9949918042,13.20352292,38.12340625,28342494,11.85556512,856.1420538,0.9174737348,0.5211709539,7.161822611,29.88636502,28515427,12.20970633,24.98492645,0.9169198363,0.9812339762,9.044075711,25.78986988,1955407,11.02119607,2134.636437,0.9335113901,0.4993756225,8.7821739,46.15255504,18284607,12.16116257,14.23717027,0.9088604866,0.9951059275,13.20340193,38.1217037,28622618,11.85082834,482.2071886,0.9327109119,0.733856767,7.203448557,30.08554291,28712462,12.21169789,14.23373624,0.9186626418,0.989251719,9.004178352,25.72159521,2297850,11.00964422,472.1234653,0.9739790086,0.887291405,8.6381683,45.74450355,18283568,12.1612926,14.53152029,0.9086431809,0.995004255,13.2033978,38.11983816,28221237,11.86110725,823.3407663,0.9181907234,0.4982369876,6.84946248,28.6312997,28492417,12.21511855,19.85396041,0.9176839667,0.9849566443,9.028069318,25.67719648,2034564,11.01095065,2125.846318,0.9340640213,0.4960454983,8.687564918,45.90500212,93
42205285,12.86699356,21.46743138,0.8444205652,0.9966317642,29.68124002,56.4318085,55513393,12.63182265,1593.167922,0.8541030421,0.4361141263,13.88730946,37.57945502,53937506,12.89571749,104.4201812,0.871245138,0.9654419617,20.43618705,38.86222598,3474057,11.35104061,3952.737979,0.8962133647,0.3108393069,12.00888099,53.54109315,42245985,12.86694244,21.02351783,0.8448340447,0.9967015861,29.68150628,56.43328209,55123923,12.6359895,1329.180089,0.8626565686,0.5246518198,13.83869288,37.38442297,53424738,12.89842499,28.93804345,0.8722563127,0.9900676364,20.24606019,38.15441975,3386579,11.36284737,2919.825613,0.9078849617,0.4985597921,12.18860523,53.94396179,42214438,12.8669853,20.48316001,0.8452363568,0.9967861933,29.68127622,56.43179252,55514254,12.63170457,728.3687223,0.8897927458,0.7427478976,13.89833626,37.61475846,53715496,12.89852759,19.15223235,0.8761926933,0.9934226925,20.1881895,38.14388474,3356884,11.33688801,636.9628845,0.9642844734,0.8875180348,11.84532647,53.20021528,42206288,12.86702529,20.93775764,0.8448458242,0.9967148488,29.68172874,56.43163307,55044308,12.64081757,1286.68975,0.8642220079,0.5175919582,13.54657997,36.5123272,53337052,12.89908349,30.29707059,0.873996013,0.9896030328,20.25162176,38.15782141,3025589,11.34113372,2879.370022,0.909741526,0.4962112098,11.94291231,53.44332979,93
17164930,11.96283335,27.78860792,0.8765977506,0.9927469834,17.00646841,43.74557833,23068500,11.66775839,1486.698786,0.8848965893,0.430387532,9.917135573,36.10453715,24510408,12.01518224,227.975214,0.8793923091,0.8915585997,12.42797033,32.40449723,2075226,10.9052374,3900.535634,0.8975833234,0.3067855215,11.75223934,53.01043537,17180613,11.96269293,27.35718034,0.8769521049,0.9928606682,17.00661282,43.74888418,22950494,11.6705128,1267.29799,0.8881481621,0.5110198378,9.888151655,35.97773417,24224557,12.02522609,89.98666181,0.8799963546,0.9511990553,11.90904382,30.34840102,2016954,10.93072772,2917.28015,0.908383103,0.4960016218,12.09533055,53.76602682,17172257,11.96290029,26.82075202,0.8769489603,0.9929992597,17.00634182,43.74451402,23143268,11.66685371,681.7447679,0.9075632791,0.7339606909,9.818725039,35.77486479,24343734,12.03618721,27.59054777,0.8782998592,0.9845748611,11.78515904,29.89006481,2599209,10.94641541,640.8898734,0.9621383036,0.8899385194,12.20649961,53.9276572,17147892,11.96299608,27.26846675,0.8767190118,0.992881646,17.0063231,43.74220537,22801804,11.67184371,1217.120281,0.8884268854,0.4934298079,9.476653651,34.64071159,24208386,12.03944559,43.09287642,0.8775264225,0.9752026032,11.71714627,29.46196191,2008979,10.91272531,2897.094742,0.9096388658,0.4909081603,11.88045393,53.31095665,79
52317764,13.10935482,22.59018691,0.8543843219,0.9964681056,28.82756783,56.53316185,70224768,12.88340266,1444.653672,0.8657710845,0.457691272,13.25096646,36.48922362,69180398,13.1397245,133.8060809,0.8749914023,0.95639821,19.96189619,39.15952399,4179604,11.58193023,3765.831006,0.901263265,0.3067704702,11.33652621,52.10522005,52433715,13.10917797,22.28647446,0.854687563,0.9965161272,28.82776285,56.53752059,69882439,12.88310749,1250.754403,0.8714144861,0.5464986868,13.48823177,37.12935275,68727951,13.13938322,75.26097304,0.874938739,0.9750924003,19.89800753,38.85670279,5617529,11.66898173,2917.477738,0.9061548355,0.5039901907,12.34615208,54.21718519,52269439,13.1093866,21.68061453,0.854989894,0.996610213,28.82743534,56.5323207,70290888,12.8850386,678.9627936,0.8966838249,0.7404896861,13.1449197,36.16218381,68921501,13.14390952,19.47660054,0.8754615883,0.9933471852,19.64947793,38.24732823,4510275,11.59278027,618.7570002,0.964836049,0.8870590058,11.44551617,52.32659536,52157998,13.10952944,21.99711949,0.8546827513,0.9965603521,28.82756695,56.52923836,69352565,12.90228441,1087.34626,0.874841776,0.528658372,12.47024591,33.9565985,68518922,13.14715513,27.30950674,0.8740760523,0.9906023756,19.67003489,38.10619544,3585394,11.58107445,2795.711773,0.913495344,0.4883033579,11.38335644,52.25421936,79
30789206,12.46762384,25.52955107,0.9028951781,0.9911418569,12.13590401,37.94724358,38286549,12.18022663,1257.813703,0.9104380643,0.4550640083,7.944015629,33.96064122,40339167,12.52479958,137.0093699,0.9073307761,0.9100219684,8.75180401,27.5826313,5989878,11.58636231,3138.08842,0.9153469217,0.3396708665,9.892924195,48.73041646,30694295,12.4676875,25.0365784,0.9031226452,0.9913123024,12.13584893,37.94592386,37819098,12.17950886,1063.958682,0.9129905263,0.5055338585,7.611704797,32.79046937,40165335,12.53376094,61.92196281,0.9093692782,0.955246145,8.489086427,26.29278333,4366755,11.54785057,2280.334262,0.9272358683,0.5075335717,9.594229692,48.10228566,30606607,12.46828001,24.30374589,0.9031551092,0.9915623275,12.13564006,37.93632618,38098141,12.17398531,524.1268074,0.9271874759,0.7201761303,7.007400802,30.59589717,40056651,12.54412885,16.69724986,0.911121026,0.9874161816,8.365302489,25.74814365,3374367,11.46400876,494.9949056,0.9737172332,0.8844233804,8.834996955,46.26188916,30615679,12.46816635,24.79458962,0.902991929,0.9913929289,12.1358122,37.93855271,37513646,12.17710628,966.4902955,0.9139207503,0.491899072,7.075801323,30.83058202,39921827,12.54596248,28.44723991,0.9082586583,0.9781812169,8.3425282,25.52317464,3423039,11.49512132,2227.455083,0.9304904908,0.4965176817,9.133379313,47.01848795,79
15210880,11.77107781,20.02939568,0.9258884846,0.9904555778,8.698128649,32.37795056,19376689,11.48258901,1008.481728,0.9340005994,0.4526556911,6.029612463,30.33801109,21529680,11.83933645,171.2016172,0.9220796185,0.8632226134,6.589859551,25.00555277,1909243,10.91424335,2465.772044,0.9357902506,0.3227229403,7.464124137,42.64565681,15232950,11.77083094,19.83630491,0.9259776668,0.990549352,8.698179029,32.38096924,19237727,11.48902933,895.5280531,0.9337934914,0.5251878385,6.133652969,30.69461307,21291046,11.85168393,80.21507225,0.9230982879,0.9250183515,6.235336233,23.11749906,2796885,11.01556013,1920.969089,0.937622632,0.5188321441,8.23031331,44.65785107,15150632,11.77159557,19.37616071,0.9259676995,0.9907629135,8.697942242,32.37103734,19299308,11.4728782,459.6888603,0.9447862454,0.7182696625,5.58621537,28.54948767,21252687,11.872993,17.0263027,0.9229308201,0.9825022434,6.04353256,22.04752435,1721366,10.85961252,404.1786266,0.9791300705,0.8831266415,7.075258759,41.56412686,15076615,11.77182081,19.57309193,0.9258881612,0.9906673928,8.69789578,32.36819522,18949527,11.47386058,759.5084878,0.9360369643,0.4863559976,5.271271433,27.17804428,21166403,11.87730317,24.86760177,0.9217925561,0.9735939886,5.999889723,21.68985694,1528838,10.86762072,1778.37794,0.945770733,0.4924801853,7.161570972,41.83780684,79
9330318,11.32897564,15.95344588,0.94767361,0.9904242826,6.672269778,28.84777978,12224539,11.04396579,644.8383877,0.9537064586,0.4836911489,4.254511283,24.97674937,14024513,11.40209045,197.9142915,0.9414775157,0.8253892286,5.366534423,23.79431746,1259900,10.42056321,1726.653406,0.9546020469,0.3367620266,5.29362427,36.06047545,9322000,11.32879589,15.76448784,0.947726082,0.9905390177,6.672316031,28.84978752,12123509,11.0446671,560.9143658,0.9543945198,0.5398124775,4.196544715,24.67437161,13909953,11.41491866,78.63359921,0.9419836029,0.9111955834,4.875760241,21.03088795,1103575,10.40380571,1267.668914,0.9603462255,0.5075978951,5.226629925,35.8608107,9278439,11.32942684,15.47758929,0.9476855648,0.9907064559,6.672242417,28.84242584,12214689,11.03984867,288.3789386,0.9615172486,0.7424658395,3.98794494,23.64990907,13853767,11.43689905,21.6153481,0.9398794923,0.9738359227,4.765482333,20.31418917,1169485,10.38841401,295.7281571,0.9843744089,0.8829299303,5.131364004,35.52455932,9253418,11.32953586,15.66834981,0.9476036682,0.9905910431,6.672233297,28.84109193,12044345,11.04244805,499.904072,0.9548035004,0.5156791258,3.809221258,22.70606127,13817007,11.44145254,35.89061659,0.9398275618,0.9542782055,4.697795497,19.80159682,981038,10.36726976,1255.606977,0.9615755976,0.4959969792,5.049497082,35.27697239,79
99604080,13.69613764,13.83165829,0.8417933741,0.9988693721,59.43235003,78.19720885,115051443,13.62621885,674.403106,0.8504861098,0.6704702717,20.18703139,31.98574238,96752746,13.70705251,116.7268516,0.8845405653,0.9794616925,40.54511806,53.29845182,2210712,10.98109946,1997.422545,0.9474484252,0.3176954734,5.978595067,38.26480364,99581100,13.69613414,13.60757725,0.8425736306,0.9988877062,59.43277517,78.19781815,114653912,13.62995986,561.2320059,0.8692912982,0.7190572399,20.09151027,31.60486679,95272431,13.70613881,43.8091799,0.8857482453,0.9922522753,40.53918631,53.16287029,2004601,11.00082271,1520.287683,0.9530714475,0.4938587972,6.128562478,38.76056267,99501965,13.69616995,13.36042777,0.8431092149,0.9989078533,59.43216543,78.19585033,114865760,13.63065918,311.7335408,0.9000315843,0.8417091237,20.00484052,31.38550692,96405537,13.70776136,16.78176772,0.8842816763,0.9969889358,40.25534114,52.78066119,2167614,10.9636662,334.6426277,0.9820011047,0.8837535704,5.877230924,37.94989943,99533345,13.69616991,13.58943461,0.842337537,0.9988891538,59.4327163,78.19657401,114561188,13.63441852,531.3930873,0.8688780679,0.723907143,19.91834949,31.02205898,94930880,13.70782352,30.50924093,0.8821143282,0.9945835149,40.50213578,53.06035545,2056339,10.99212018,1495.406228,0.9535755908,0.4973866478,6.071147369,38.57675801,79
61809631,13.26520154,20.01095283,0.8584111771,0.9974242207,34.73461011,62.31280872,80081697,13.09452242,1136.952442,0.8691724796,0.513114789,14.09663478,34.16005718,75662106,13.28645998,133.3624794,0.8824320052,0.9640101447,23.96980405,43.03490822,3660108,11.41942038,3090.120207,0.9184810927,0.3162766765,9.35577464,47.52091516,61855991,13.26518408,19.66001317,0.8588226147,0.9974694835,34.73499423,62.31392113,79778151,13.10026493,937.8766079,0.8790960337,0.5860602431,13.95602797,33.64799187,75240376,13.28703883,46.10898651,0.8824271121,0.987171763,23.76316123,42.38444812,3760276,11.44456017,2304.914105,0.9270053308,0.5037742479,9.62039544,48.17660669,61732077,13.26530253,19.21532018,0.8591544998,0.9975264304,34.73453617,62.31025498,80083377,13.10402446,510.1338712,0.9036747233,0.7644484806,13.71423005,32.89803335,75307288,13.29021859,17.05945871,0.8824104693,0.995167826,23.57320938,42.00658119,3521051,11.38480201,503.0945699,0.9720740528,0.8849899652,9.042138107,46.75382564,61728323,13.26531316,19.57143495,0.8587957788,0.9974805977,34.73485698,62.31037565,79544050,13.11095635,874.2729349,0.8802857737,0.582160523,13.56477445,32.33678685,74798577,13.29068161,32.64971866,0.8816531193,0.9908320493,23.70927473,42.18923009,3198875,11.41074381,2280.765767,0.9290192669,0.4944221711,9.321515253,47.47836816,79
40291654,12.92516498,18.19637923,0.8766628527,0.9973599902,31.06609942,58.68691741,58419664,12.75579568,912.6991213,0.8910014579,0.5408314525,12.35722129,31.51309277,54638593,12.9479947,161.3488876,0.8908532861,0.9519042395,21.59720389,40.94286038,1984713,10.98607434,2636.017908,0.9313461073,0.3109108249,7.856252105,43.71852247,40327895,12.92513117,17.95283499,0.8769174336,0.9973954379,31.06617401,58.68819361,58035947,12.76255714,758.258365,0.8985713596,0.6028158253,12.1979324,30.8842838,54304158,12.9489344,65.00004996,0.8904696196,0.979917414,21.37569727,40.21587815,2096558,11.01414014,1978.026917,0.9382837982,0.4978703153,8.09581511,44.36250555,40235782,12.92528056,17.58834655,0.8771939248,0.9974479875,31.06606431,58.68440593,58306319,12.76867348,409.7340317,0.9199035646,0.7733949178,11.95959363,30.05783231,54425681,12.95340691,20.43133244,0.8888630318,0.9935148734,21.14298933,39.67713312,2028986,10.9682577,435.069583,0.9768317091,0.8842118768,7.713869957,43.32805179,40177902,12.92530071,17.838115,0.8769078433,0.9974117019,31.06625903,58.68389548,57895269,12.77920034,682.8037262,0.900947193,0.5994998062,11.74435738,29.18654577,54114794,12.95430662,39.16087645,0.8886688454,0.9876409107,21.24875849,39.79096314,1694526,10.96501853,1938.758128,0.9407584586,0.4859433751,7.729033589,43.40810644,79
23886887,12.39486782,20.87121964,0.8979851076,0.9947785092,17.21302867,44.68911223,35807079,12.12987809,1100.083762,0.9081124904,0.4661047928,8.771522351,32.08349508,36220114,12.43768782,152.3616484,0.9012569982,0.9250618655,12.20471903,31.87190476,2309789,11.08352391,2945.677403,0.923039884,0.3145719347,8.865305061,46.33485084,23906037,12.39476857,20.58290479,0.8981677737,0.9948510972,17.21304272,44.69110207,35478798,12.13394139,923.809816,0.9115341594,0.5415818121,8.687953933,31.72933301,36001779,12.44197406,82.18924987,0.9008199503,0.9574397098,12.02089885,31.06200225,2567093,11.12019516,2198.167967,0.930203102,0.5065934766,9.204991519,47.1764691,23862638,12.39504711,20.17046671,0.8982460223,0.9949529732,17.21276742,44.68535962,35755114,12.13507918,507.3828082,0.9270178546,0.7342088694,8.447712431,30.88260837,36165829,12.45068411,23.87156832,0.9002834658,0.9871543487,11.85408058,30.47190214,2329737,11.06468071,493.1223793,0.973412663,0.8830895845,8.697037799,45.90523942,23805305,12.39511528,20.4653283,0.8980912511,0.9948789814,17.21305058,44.6844352,35334744,12.14489652,849.0102006,0.9122194933,0.522329597,8.175606607,29.79878579,35884889,12.45328757,35.94191952,0.9000148065,0.9802601874,11.81154013,30.1616637,2042447,11.06840551,2154.720344,0.9330525079,0.4937633969,8.765905614,46.1128175,79
18965737,12.00355671,20.9913262,0.9096790077,0.9915656167,10.71888872,35.26044393,24275087,11.69575151,1236.589075,0.9161691178,0.4239198507,7.218386037,32.74587117,26789720,12.07052966,130.092497,0.9098994482,0.9008514894,7.731172015,25.60219937,2519919,11.11196598,2987.088159,0.9218071628,0.3203947203,9.079420738,46.85744776,18928163,12.00351764,20.62379334,0.9097892034,0.9917137874,10.71905498,35.26149666,23941516,11.69698758,1026.11084,0.9178515363,0.5008980968,7.036124966,32.04702691,26516543,12.08219897,56.67905803,0.9105411687,0.9521595186,7.492847667,24.3281206,2521635,11.13484819,2234.187191,0.9293081071,0.5040272161,9.309276706,47.43665321,18933662,12.00376691,20.21322878,0.9098633821,0.991876834,10.71880979,35.25735172,24154461,11.69162558,561.4160815,0.9313253873,0.7225191096,6.957977172,31.79150158,26481196,12.08932868,22.22844604,0.9113541631,0.9808638046,7.433596431,24.08917068,2496199,11.09850874,495.7539945,0.9725872598,0.88578056,8.960617663,46.56353803,18907489,12.00378023,20.58486096,0.909785462,0.9917275436,10.7189447,35.2574772,23844967,11.69410598,990.6687436,0.9182991767,0.4888113574,6.78542104,31.11420559,26445590,12.09236359,39.2680284,0.9101529967,0.965583147,7.416574583,23.87422781,2385127,11.11848618,2207.878727,0.9306095828,0.502727541,9.166475781,47.09485421,79
103931206,13.65313351,68.22293829,0.4925852666,0.9951152692,105.7920987,83.56590516,106074262,13.52769319,2935.61765,0.5186240332,0.3916685669,42.09183745,49.11910767,94360423,13.67176377,106.0408907,0.6552345592,0.9830619082,71.59369998,55.9503592,7590899,12.05182761,10495.73545,0.7067948386,0.22866406,30.99213849,82.48104468,103787292,13.65323125,66.41966601,0.4937865477,0.9952438582,105.7927233,83.56131063,105513968,13.53807133,2370.27377,0.5407373027,0.4578134455,40.76223744,46.75238355,94808076,13.67274619,32.20689704,0.6704118773,0.994887953,71.94669835,56.12553866,7336886,12.19154266,9010.692097,0.7239857101,0.4181165925,35.97066348,87.98571797,103750872,13.65326564,64.88642988,0.4954140891,0.9953532641,105.7918863,83.55784224,106151833,13.53708383,1334.156441,0.6201063064,0.6925214138,40.61308575,46.57885431,93832112,13.67305901,17.51096973,0.6938030011,0.9971738497,71.35735703,55.65977748,6363672,12.05357737,1781.346671,0.9065680925,0.8698995815,31.15276189,82.74294706,103792757,13.65314705,66.69628204,0.4944263279,0.9952244526,105.7927946,83.56481725,105500392,13.53312121,2461.589163,0.5550999649,0.4695656632,41.59406633,48.16845343,93979249,13.67260427,84.03680002,0.6728487469,0.986762706,72.16396409,56.3400877,7313398,12.06035676,7870.820882,0.7571411364,0.4301004605,31.47211687,83.09728022,80
201189617,14.35557348,78.81577949,0.5894836741,0.9946020152,101.5154697,85.442183,217076668,14.23055032,2681.622018,0.637192259,0.448607702,40.64694436,49.32301364,202481723,14.37631186,144.7529962,0.6896838507,0.9780023126,68.89754442,57.36077004,19296813,12.63305026,8139.097167,0.7731293877,0.2977750299,25.96600135,76.14103466,201059447,14.35566789,76.72613185,0.59044194,0.9947444358,101.5159616,85.43651507,215646633,14.24041511,2241.505269,0.6608765173,0.4921742346,39.31974749,46.99239974,203760541,14.37689054,43.98393629,0.6990190353,0.9933222801,69.0916406,57.38640925,13166712,12.61492218,6056.742128,0.8054370435,0.4784527941,25.83717878,76.21582382,200589186,14.35581973,74.47697931,0.5912850081,0.9948972625,101.5151147,85.4261705,216089202,14.24815347,1118.809679,0.7144042952,0.7228472201,38.17363088,44.94468149,201693697,14.37825256,24.24596535,0.7158228521,0.996261217,68.58720644,56.94172721,9922186,12.5133892,1283.873207,0.93097302,0.8791217428,23.34450261,72.89616344,200779232,14.35570897,76.55013095,0.5903988107,0.9947561551,101.5159769,85.43377764,215714665,14.24302741,2190.636477,0.6598765599,0.4904353842,38.98172536,46.37729817,202945864,14.37736215,43.37312491,0.7016810138,0.9934124901,69.10029578,57.37541054,11952980,12.61633016,6237.706704,0.8034058735,0.4652923047,25.93311168,76.38951641,80
